entidad_c,entifed1,ubicageo_d,municip1,totalca1
32,ZACATECAS,32013,GENERAL ENRIQUE ESTRADA,0
32,ZACATECAS,32014,GENERAL FRANCISCO R MURGUIA,0
32,ZACATECAS,32015,EL PLATEADO DE JOAQUIN AMARO,0
32,ZACATECAS,32016,GENERAL PANFILO NATERA,0
32,ZACATECAS,32017,GUADALUPE,0
32,ZACATECAS,32018,HUANUSCO,0
32,ZACATECAS,32019,JALPA,0
32,ZACATECAS,32020,JEREZ,0
32,ZACATECAS,32021,JIMENEZ DEL TEUL,0
32,ZACATECAS,32022,JUAN ALDAMA,0
32,ZACATECAS,32023,JUCHIPILA,0
32,ZACATECAS,32024,LORETO,0
32,ZACATECAS,32025,LUIS MOYA,0
32,ZACATECAS,32026,MAZAPIL,0
32,ZACATECAS,32027,MELCHOR OCAMPO,0
32,ZACATECAS,32028,MEZQUITAL DEL ORO,0
32,ZACATECAS,32029,MIGUEL AUZA,0
32,ZACATECAS,32030,MOMAX,0
32,ZACATECAS,32031,MONTE ESCOBEDO,0
32,ZACATECAS,32032,MORELOS,0
32,ZACATECAS,32033,MOYAHUA DE ESTRADA,0
32,ZACATECAS,32034,NOCHISTLAN DE MEJIA,0
32,ZACATECAS,32035,NORIA DE ANGELES,0
32,ZACATECAS,32036,OJOCALIENTE,0
32,ZACATECAS,32037,PANUCO,0
32,ZACATECAS,32038,PINOS,0
32,ZACATECAS,32039,RIO GRANDE,0
32,ZACATECAS,32040,SAIN ALTO,0
32,ZACATECAS,32041,EL SALVADOR,0
32,ZACATECAS,32042,SOMBRERETE,0
32,ZACATECAS,32043,SUSTICACAN,0
32,ZACATECAS,32044,TABASCO,0
32,ZACATECAS,32045,TEPECHITLAN,0
32,ZACATECAS,32046,TEPETONGO,0
32,ZACATECAS,32047,TEUL DE GONZALEZ ORTEGA,0
32,ZACATECAS,32048,TLALTENANGO DE SANCHEZ ROMAN,0
32,ZACATECAS,32049,VALPARAISO,0
32,ZACATECAS,32050,VETAGRANDE,0
32,ZACATECAS,32051,VILLA DE COS,0
32,ZACATECAS,32052,VILLA GARCIA,0
32,ZACATECAS,32053,VILLA GONZALEZ ORTEGA,0
32,ZACATECAS,32054,VILLA HIDALGO,0
32,ZACATECAS,32055,VILLANUEVA,0
32,ZACATECAS,32056,ZACATECAS,0
32,ZACATECAS,32057,TRANCOSO,0
32,ZACATECAS,32058,SANTA MARIA DE LA PAZ,0
32,ZACATECAS,32997,NO ESPECIFICADO,
34,NO IDENTIFICADO,34999,NO IDENTIFICADO,0
99,NO ESPECIFICADO,99997,NO ESPECIFICADO,
